0	0
1	1
2	2
3	3
4	4
5	5
6	1
7	7
8	1,7,8
9	9
10	5
11	0,4,8
12	0
13	0,6
14	7
15	1,3,5,7,8
16	0,4
17	0,6
18	5,6,7
19	0,4
20	1,3
21	0
22	5
23	0
24	1
25	3
26	4
27	6
28	0
29	7
30	2
31	1
32	0
33	4
34	4
35	2,3,4
36	6,9
37	4
38	1
39	1,7,9
40	1,7
41	0,4
42	0
43	0
44	1
45	0,1,2
46	3
47	4
48	1
49	2
50	2
51	0
52	4
53	3
54	1
55	0
56	1
57	3
58	3,8
59	1
60	0
61	2,4,9
62	0
63	3,6
64	4
65	1,4
66	3
67	4,6
68	2
69	1
70	0
71	3
72	1
73	0
74	1
75	1
76	0
77	0
78	1
79	1
80	0
81	3
82	1,3
83	1
84	8
85	1,7
86	0
87	0
88	2,4
89	2
90	2
91	4
92	6
93	0
94	4
95	7
96	1,4
97	0
98	3
99	1
100	3
101	4
102	7,8
103	3
104	4
105	2
106	4
107	0
108	4,5
109	0
110	1
111	7
112	1
113	4
114	3,7
115	1
116	3
117	5
118	2,6,8
119	2
120	2
121	2
122	1
123	3
124	0,6
125	3
126	7
127	0
128	2
129	4
130	3
131	2
132	2
133	1
134	3,5
135	5
136	1,5
137	3
138	0
139	0
140	1
141	1,5
142	2
143	0
144	0
145	2
146	1
147	0
148	4
149	1
150	4
151	9
152	0
153	1
154	0
155	7
156	1
157	5
158	0,2
159	3
160	1
161	1
162	0
163	0,4
164	1
165	4
166	0
167	0
168	4
169	2
170	5,6
171	5
172	3
173	1
174	3
175	3
176	1
177	3
178	3
179	7
180	7
181	7
182	5
183	4
184	0
185	0
186	3
187	0
188	2
189	3
190	2
191	0
192	3
193	6
194	3
195	5
196	5
197	2
198	0
199	1,6
200	7
201	2
202	7
203	2
204	1
205	1
206	1
207	1
208	0
209	0
210	4
211	1
212	5
213	1
214	3
215	1
216	2
217	0
218	6
219	0
220	0
221	1
222	3
223	2
224	2
225	1,6
226	2
227	3
228	1,3
229	1
230	2
231	6,7
232	3
233	2
234	1
235	0
236	2,9
237	2
238	0
239	0
240	1
241	6
242	0
243	0
244	4
245	3
246	3
247	0
248	1
249	0
250	0
251	1,8
252	3
253	2
254	3
255	3
256	7
257	0
258	5
259	3
260	4
261	6
262	3
263	0
264	4
265	3,9
266	7
267	5
268	7
269	2
270	0
271	0
272	6
273	0
274	0,2
275	1
276	0
277	0
278	8
279	1
280	0
281	1
282	0
283	0
284	1
285	1
286	2
287	1
288	5
289	5
290	0
291	2
292	1
293	3,7
294	0
295	0
296	2
297	0
298	4
299	0
300	1
301	1
302	0
303	4
304	0
305	7
306	7
307	1
308	1
309	8
310	3
311	5
312	1
313	1
314	6
315	4
316	2
317	1
318	3
319	0
320	5
321	4,7
322	5
323	3
324	0
325	6
326	0
327	0
328	2
329	1
330	5,6
331	1
332	3
333	2
334	0
335	2
336	3
337	1,4
338	3
339	3
340	2
341	3
342	0
343	2
344	1
345	0
346	2
347	1
348	3
349	2
350	2
351	2
352	4,5
353	3
354	3
355	4
356	3
357	1
358	2
359	3
360	2
361	0
362	0
363	3
364	3
365	3
366	0
367	1
368	8
369	3
370	2
371	2
372	2
373	6
374	8
375	4,5
376	5
377	1
378	1,9
379	1
380	0
381	1
382	3
383	6
384	1
385	5
386	5
387	6
388	8
389	7
390	3
391	0
392	1
393	0
394	5
395	3
396	1
397	0
398	0
399	1
400	6
401	3
402	1
403	1
404	1
405	5
406	7
407	0
408	0
409	0
410	7
411	3,7
412	0
413	0
414	0
415	7
416	2
417	5
418	0
419	3
420	1
421	2
422	3
423	3
424	6
425	1
426	1
427	3
428	4
429	4
430	0
431	5
432	1
433	2
434	1
435	0
436	1
437	4
438	0
439	1
440	0
441	5
442	2
443	0
444	1
445	1
446	2
447	3
448	3
449	0
450	1
451	0
452	1
453	0
454	2
455	0
456	2
457	1
458	7
459	0
460	7
461	1
462	2
463	7
464	2
465	6
466	1
467	6
468	7
469	4
470	0
471	5
472	7
473	7
474	0
475	2
476	6
477	1
478	3
479	4
480	5
481	1
482	1
483	5,7
484	2
485	1
486	3
487	1
488	4
489	4
490	0
491	3
492	2
493	1
494	2
495	1
496	1
497	4
498	3
499	2
500	2
501	2
502	1
503	1
504	3
505	4
506	3
507	5
508	1
509	0
510	3
511	0
512	1
513	0
514	5
515	7
516	0,2
517	0
518	5
519	0
520	3
521	3
522	1,7
523	9
524	0
525	7,8
526	5
527	1
528	0
529	5
530	1
531	0
532	5
533	1
534	2
535	5
536	6
537	4
538	6
539	0
540	3
541	1
542	2
543	1
544	4
545	3
546	2
547	4,6
548	0
549	8
550	1
551	3
552	4
553	5
554	4
555	2
556	5
557	6
558	2
559	2
560	0
561	1
562	0
563	1
564	3
565	2
566	3
567	1
568	2
569	1
570	3
571	1
572	1
573	1
574	5,6
575	0
576	5,6
577	0
578	0
579	1
580	5
581	3
582	2
583	4
584	9
585	0
586	1
587	0
588	5
589	0
590	2
591	1
592	1
593	0
594	3
595	2
596	4
597	0
598	0
599	4
600	5
601	8
602	2
603	1
604	0
605	3
606	1
607	1
608	2
609	9
610	0
611	1
612	9
613	7
614	2
615	0
616	0
617	1
618	3
619	0
620	5
621	4
622	4
623	1
624	3
625	2
626	4
627	0
628	5
629	9
630	2
631	1
632	4
633	1
634	1
635	5
636	0
637	0
638	7
639	1
640	2
641	4
642	0
643	3
644	2
645	3
646	1
647	2
648	5
649	4
650	4
651	6
652	1
653	1
654	4
655	3
656	2
657	4
658	1
659	6
660	2
661	1
662	2
663	0
664	2
665	1
666	2
667	1
668	1
669	9
670	2
671	0
672	7
673	2
674	1
675	1
676	3
677	2
678	3
679	1
680	5
681	2
682	0
683	2
684	1
685	0,4
686	2
687	1
688	1
689	4
690	1
691	0
692	9
693	3
694	2
695	3
696	3
697	4
698	0
699	0
700	7
701	0
702	0
703	0
704	4
705	2
706	0
707	4
708	3
709	1
710	3
711	2
712	7
713	1
714	2
715	5
716	2
717	2
718	0
719	0
720	2
721	6
722	1
723	9
724	0
725	1
726	0
727	5
728	0
729	4
730	1
731	3
732	1
733	5
734	0
735	5
736	0
737	0
738	4
739	5
740	0
741	0
742	1
743	1
744	2
745	5
746	0
747	3
748	3
749	2
750	0
751	1
752	0
753	1
754	3
755	2
756	4
757	0
758	4,6
759	0
760	5
761	7
762	0
763	1
764	2
765	0
766	1
767	0
768	7,8
769	5
770	3
771	0
772	0
773	3
774	2
775	3
776	0
777	2
778	7
779	1
780	1
781	7
782	1
783	3
784	1
785	1
786	0
787	4
788	1
789	4
790	5
791	3
792	3
793	1
794	3
795	4
796	3
797	1
798	7
799	1
800	1
801	3
802	0
803	0
804	1
805	3
806	5
807	0
808	2
809	1
810	2
811	5
812	5
813	1
814	4
815	2
816	0
817	1
818	3
819	9
820	1
821	0
822	0
823	5
824	2
825	2
826	3
827	0
828	1
829	0
830	5
831	5
832	0
833	5
834	3
835	3
836	8
837	5
838	1
839	9
840	1
841	5
842	3
843	5
844	1
845	1
846	3
847	2
848	0
849	1
850	3
851	0
852	3
853	4
854	7
855	1
856	0
857	2
858	2
859	6
860	0
861	1
862	1
863	1
864	5
865	7
866	2
867	4
868	5
869	0
870	5
871	2
872	7
873	1
874	2
875	3
876	2
877	3
878	1
879	5
880	1
881	1
882	1
883	7
884	2
885	3
886	0
887	1
888	4
889	4
890	4
891	7
892	1
893	3
894	6
895	5
896	5
897	0
898	2
899	1
900	4
901	4
902	1
903	0
904	3
905	1
906	1
907	7
908	4
909	5
910	4
911	4
912	1
913	0
914	5
915	1
916	3
917	1
918	1
919	2
920	3
921	0
922	3
923	5
924	2
925	2
926	5
927	1,5
928	2
929	3,9
930	0
931	2
932	0
933	1
934	2
935	5
936	2
937	7
938	0
939	0
940	1
941	1
942	0
943	0
944	0
945	6
946	3
947	3
948	4
949	1
950	3
951	7
952	4
953	2
954	0
955	4
956	7
957	0
958	1
959	1
960	4
961	7
962	0
963	0,1,2,4,5,6,9
964	0
965	2
966	1
967	1
968	5
969	5
970	5
971	0
972	1
973	1
974	2
975	0
976	0
977	1
978	0
979	2
980	4
981	1
982	2
983	2
984	2
985	2,8
986	1
987	1
988	2
989	0
990	7
991	2,7,8
992	3
993	0
994	1,3,4,6,7
995	2
996	2,3,5
997	0
998	1
999	1
