0	4
1	1
2	2
3	3
4	4
5	5
6	6
7	0,6,7
8	8
9	9
10	1
11	1,7
12	1
13	2,5
14	0,7,8,9
15	0
16	2
17	6
18	5
19	3
20	2
21	0
22	0
23	2,4
24	0,4
25	6
26	0,5
27	0
28	0
29	0
30	0,5
31	7
32	2
33	1,4
34	0
35	2
36	0
37	0
38	0
39	0,2,3
40	0,9
41	5,8
42	4
43	1
44	0
45	0
46	0
47	6
48	5
49	4
50	4
51	0,1
52	1
53	0
54	1
55	1
56	0
57	0
58	9
59	2
60	0
61	2,8,9
62	1
63	0
64	0,3
65	0
66	0
67	0
68	3
69	4
70	7
71	8
72	0
73	0
74	1
75	5
76	3
77	2
78	0
79	3
80	1
81	2
82	0
83	1
84	1
85	1
86	0,1
87	1
88	1
89	4
90	5,9
91	3,8
92	0
93	9
94	3
95	9
96	2
97	4
98	1
99	8
100	3
101	2
102	5
103	3
104	0
105	0
106	1
107	0
108	4
109	1
110	0
111	3,5
112	0
113	1
114	0
115	3
116	1
117	5
118	3
119	0
120	2
121	1
122	1
123	2,3
124	4
125	1
126	1,4,5
127	1
128	0
129	2
130	1
131	7
132	1
133	4
134	0
135	6
136	0
137	0
138	2
139	0
140	7
141	0
142	2
143	7
144	1,2
145	1
146	4
147	1
148	8
149	0
150	3
151	0
152	0
153	0
154	1
155	0,5,7
156	7
157	3
158	1
159	1
160	0
161	8
162	2
163	1
164	7
165	2
166	0
167	0
168	2
169	1
170	4,8
171	4
172	2
173	1
174	0
175	4
176	3
177	4
178	2
179	4,8
180	6
181	3
182	3
183	1
184	6
185	1,7
186	4
187	4,5,6
188	1
189	5
190	4
191	0
192	2,4
193	6,7
194	4
195	2
196	2
197	4
198	1
199	0,4,6
200	2
201	1
202	2
203	1
204	1
205	3
206	0
207	1
208	5
209	2
210	6
211	5
212	3
213	1,4
214	6
215	1
216	0
217	6
218	1
219	0
220	1
221	6
222	3
223	1
224	3
225	8
226	1
227	2
228	2
229	5
230	4
231	4
232	0,1,2,7
233	5
234	1
235	1
236	2
237	5
238	2
239	8
240	3
241	1
242	5
243	0
244	3
245	1
246	2
247	4,6
248	2
249	1
250	3
251	3
252	0
253	1
254	1
255	6
256	3
257	1
258	1
259	0
260	3
261	4
262	2
263	0
264	1
265	3
266	1
267	0
268	3
269	1
270	0
271	0
272	1
273	3
274	0,6
275	3
276	1
277	1
278	2
279	7
280	1
281	2
282	1
283	0
284	2
285	9
286	5
287	0
288	8
289	1
290	0
291	7
292	3
293	0
294	1
295	3
296	3
297	5
298	0
299	3
300	1
301	2
302	4
303	1
304	1
305	0
306	1
307	0
308	0
309	0
310	0
311	7
312	5
313	1
314	4
315	1
316	5
317	5
318	0
319	1
320	4
321	0
322	6
323	7
324	4
325	1
326	1
327	3,9
328	0
329	1
330	2
331	1
332	1
333	0
334	3
335	0
336	2
337	0
338	1
339	4
340	4
341	6
342	8
343	4
344	2
345	1
346	3
347	0
348	3
349	3
350	2
351	9
352	2
353	4
354	1
355	3
356	6,7
357	3
358	0
359	3
360	1
361	1
362	0
363	0
364	1
365	5
366	4
367	1
368	0
369	1
370	3
371	3
372	1
373	0
374	6
375	1
376	1
377	8
378	5
379	3
380	4
381	0
382	1
383	4
384	3
385	2
386	3
387	1
388	4
389	3
390	6
391	8
392	5
393	1
394	1
395	1
396	0
397	1
398	5
399	1
400	1
401	0
402	2,5
403	1
404	0
405	5
406	2
407	3
408	0
409	7
410	7
411	3
412	2,8
413	0
414	1
415	1
416	4
417	1
418	1
419	0
420	3
421	1
422	3
423	4
424	3
425	0
426	0
427	5
428	8
429	1
430	4
431	3
432	1
433	3
434	3
435	3,5
436	1
437	2
438	3
439	0
440	1
441	3
442	3
443	1
444	4
445	1
446	1
447	1
448	4
449	1
450	4
451	0,8
452	0
453	1
454	0
455	4
456	0
457	3
458	5
459	6
460	3
461	0
462	7
463	1
464	0
465	7
466	2
467	5
468	2
469	3,8
470	2
471	1
472	1
473	4
474	7
475	3
476	0
477	0
478	2
479	0
480	8
481	3
482	0
483	0,5
484	1
485	7
486	2
487	3
488	1
489	0
490	5
491	0
492	0
493	3
494	0
495	4
496	0
497	0
498	3
499	3
500	0
501	1
502	4
503	5
504	2
505	0
506	2
507	2
