0	0
1	1
2	2
3	3
4	4
5	5
6	1,5,6
7	7
8	8
9	9
10	2
11	2
12	2
13	5
14	0,4,9
15	0,1
16	2
17	5,7,8,9
18	0,2,3
19	0
20	5
21	0
22	7
23	1,5,7
24	2
25	2
26	1
27	5
28	0
29	1
30	0
31	3
32	3
33	0
34	2
35	4
36	4
37	3
38	0
39	0
40	7
41	1
42	0
43	2,5
44	1
45	4
46	3
47	1
48	1,3
49	7
50	0
51	4
52	1
53	1
54	0
55	2
56	1
57	0
58	0
59	1
60	4
61	1,5
62	0
63	2
64	7
65	4
66	4
67	1
68	1
69	4,6
70	3
71	2
72	0
73	1
74	4
75	3
76	0,2,3
77	3
78	4
79	4
80	0
81	0
82	0,5
83	3
84	2
85	2
86	3
87	3
88	6,7
89	1
90	1
91	5
92	5
93	2
94	0
95	9
96	1
97	3
98	2
99	2
100	1
101	0
102	1
103	6
104	0
105	0
106	2,5,6
107	3
108	3
109	5
110	0
111	0
112	3
113	2
114	0
115	5
116	1
117	0
118	4
119	1
120	1
121	0
122	0
123	3
124	1
125	1
126	1
127	1
128	0
129	0
130	0
131	1
132	3
133	1
134	0
135	5
136	0
137	2
138	1
139	0
140	0
141	1
142	2
143	0
144	4
145	2
146	6
147	0
148	0
149	6
150	1,7
151	2,8
152	0
153	1
154	1
155	0
156	5
157	3
158	3
159	0
160	1,4
161	2,6
162	2
163	0
164	0
165	8
166	1
167	1
168	0
169	2
170	2
171	3
172	1
173	0
174	0
175	5
176	0
177	6
178	1
179	3
180	3
181	0
182	1
183	0
184	1
185	3
186	1
187	0
188	0
189	5
190	2
191	1
192	1
193	3
194	2
195	4
196	0
197	0
198	2
199	3
200	6
201	1
202	1
203	7
204	2
205	0
206	0
207	3
208	4
209	7
210	0
211	0
212	3
213	0
214	3
215	0
216	6,8
217	0
218	1
219	0
220	7
221	2
222	6
223	4
224	0
225	4
226	2
227	2
228	2,4
229	3
230	1
231	1
232	1
233	3
234	0
235	0
236	1
237	1
238	0
239	0
240	2
241	2
242	4
243	3
244	4
245	3
246	0
247	3
248	9
249	1
250	0
251	2
252	0
253	1
254	3
255	7
256	3
257	0
258	3
259	4
260	1
261	2
262	1
263	1
264	7
265	0
266	2
267	1,7
268	2
269	4
270	1
271	0
272	2
273	0
274	7
275	0
276	8
277	3
278	1
279	1,2,4,8
280	1
281	6
282	4
283	4
284	3
285	7
286	3,8
287	1
288	4
289	5
290	4
291	0
292	3
293	0
294	2
295	1
296	3,9
297	0
298	2
299	0
300	4
301	0
302	0
303	0
304	6
305	2
306	4
307	3
308	7
309	4
310	0
311	1
312	0
313	3
314	4
315	0
316	1
317	2
318	1
319	1
320	3
321	1
322	1
323	2
324	0
325	1
326	1
327	1
328	4
329	1
330	0
331	3
332	7
333	2
334	0
335	1
336	2
337	2
338	0
339	2
340	6
341	1
342	2
343	7
344	9
345	0
346	3
347	1
348	0
349	2
350	5
351	3
352	1
353	0
354	6
355	3
356	7
357	4
358	3
359	3
360	1
361	0
362	2
363	4,6
364	3
365	4
366	4
367	3
368	4
369	0
370	0
371	2
372	7
373	0
374	2
375	1
376	0
377	6
378	3
379	3
380	0
381	7
382	3
383	0
384	5
385	0
386	0
387	0
388	0
389	1
390	0
391	1
392	5
393	2,5,7
394	1
395	4
396	0
397	9
398	5
399	1
