0	0
1	1,5,14,25
2	2
3	3,16
4	4,9
5	5
6	6
7	7
8	8
9	9
10	10
11	11
12	12
13	13
14	14
15	15
16	16
17	17
18	18
19	19,30
20	18,20
21	21
22	22
23	23
24	24
25	25
26	26
27	27
28	28
29	29
30	30
31	31
32	20,32
33	33
34	34
35	19
36	32
37	10
38	13
39	2
40	15
41	6
42	2
43	13
44	5
45	11
46	0
47	2
48	1
49	7,8
50	12
51	11
52	5
53	5
54	11
55	19
56	2
57	14
58	4
59	6
60	11
61	11
62	6
63	8,19
64	2
65	3
66	23
67	1
68	7
69	5
70	6
71	6
72	8
73	9
74	32
75	4
76	15
77	17
78	8
79	21
80	7
81	3
82	0
83	6
84	19
85	6
86	7
87	18
88	6
89	4
90	12
91	7
92	0
93	6
94	25
95	5
96	19
97	32
98	18
99	5
100	0
101	5
102	7
103	8
104	14
105	14
106	11
107	11
108	12
109	12
110	25
111	25
112	23
113	23
114	19
115	19
116	1
117	1
118	17
119	17
120	15
121	15
122	30
123	30
124	30
125	29
126	29
127	29
128	13
129	13
130	13
131	24
132	24
133	24
