0	0
1	1
2	2
3	1,3
4	4,8
5	5
6	1,4,6
7	7
8	5,6,8
9	9
10	0,2
11	0
12	1
13	1
14	0,1
15	1
16	1
17	2
18	9
19	1
20	4
21	1
22	1
23	1
24	1
25	2
26	5
27	1
28	5
29	2
30	1
31	2
32	2
33	1
34	1
35	0
36	3
37	3
38	3
39	1
40	2
41	1
42	3
43	7,9
44	0
45	1
46	0
47	0
48	3
49	0
50	1
51	1
52	2
53	3
54	3
55	0
56	1
57	3
58	3
59	0
60	0
61	2
62	3
63	3
64	5
65	1
66	0
67	0
68	0
69	1
70	0
71	4
72	7
73	3
74	2
75	3
76	0
77	5,9
78	3
79	1
80	9
81	4
82	2
83	0
84	2
85	0
86	0
87	4
88	3
89	2
90	6
91	2
92	8
93	3
94	8
95	0
96	0
97	3
98	0
99	0
100	5
