0	0
1	1,14
2	2
3	1,3,7
4	4
5	5
6	6
7	7
8	8
9	9
10	10
11	11
12	12
13	13
14	14
15	15
16	16
17	8,17
18	18
19	19
20	20
21	21
22	22
23	4,23
24	3,24
25	25
26	26
27	27
28	28
29	29
30	5
31	7
32	7
33	1
34	18
35	12
36	5
37	16
38	2
39	6
40	0
41	7
42	19
43	18
44	25
45	4
46	2
47	3,17
48	17
49	4
50	2
51	0
52	7
53	21
54	1
55	10,16
56	8
57	6
58	1
59	20
60	4
61	16
62	3
63	3
64	12
65	6
66	2
67	17
68	4
69	0
70	5
71	10
72	1
73	0
74	25
75	7
76	5
77	4
78	4
79	3
80	4
81	11
82	0
83	1
84	5
85	12
86	9
87	8
88	2
89	2
90	10
91	6
92	7
93	3
94	1
95	8,20,23
96	6
97	1
98	21
99	3
100	2
101	14
102	14
103	5
104	5
105	25
106	25
107	11
108	11
109	4
110	4
111	20
112	20
113	3
114	3
115	7
116	7
117	16
118	16
119	13
120	13
121	13
