0	0
1	1
2	2
3	3,9
4	4
5	5
6	1,6
7	7
8	8
9	9
10	1
11	0
12	4
13	1
14	2
15	4
16	1,6
17	4,6
18	0,4
19	3
20	3
21	0
22	0
23	0,3
24	1,2,8,9
25	3
26	1
27	3
28	1
29	1
30	3,4
31	1
32	4,6
33	0,6
34	0,1,2
35	0,8
36	3
37	1
38	5
39	4,7
40	4
41	1
42	5
43	2
44	4
45	3
46	0
47	3,4
48	3
49	3
50	2
51	4
52	8
53	3,6
54	0,1,2,4
55	1,9
56	4
57	4
58	1
59	0
60	6
61	1
62	2
63	0,2
64	1,7
65	4
66	0
67	7
68	2
69	0
70	2
71	1
72	7
73	0
74	2
75	1,6
76	0
77	1
78	0
79	3,4
80	0
81	0
82	1
83	3
84	0
85	3
86	0
87	1,2
88	1,8
89	0
90	4
91	7
92	1
93	0
94	1
95	7
96	1
97	3
98	3,9
99	9
100	0,1
101	3
102	1
103	1
104	3,4
105	1
106	2
107	0
108	1
109	1
110	7
111	1
112	2,5
113	1
114	3
115	0
116	1
117	1
118	7
119	0
120	1
121	3
122	0
123	0
124	1
125	2
126	1
127	3
128	5
129	4
130	4
131	1
132	0
133	0
134	1,3
135	1
136	5
137	1
138	3
139	3
140	4
141	0
142	0
143	0
144	4
145	5
146	2
147	0
148	5
149	0,3,4,5
150	1
151	2
152	0
153	6
154	0
155	4
156	1
157	3
158	5
159	1
160	0
161	0
162	1
163	4
164	7
165	0
166	5
167	3
168	0
169	1
170	2
171	1
172	1
173	4
174	0
175	0
176	7
177	8,9
178	4
179	2
180	3
181	4
182	1
183	2,8
184	7
185	3
186	7
187	3
188	2
189	1
190	0
191	4
192	1
193	3
194	1
195	5
196	0
197	3
198	4
199	1
200	8
201	1
202	3
203	0,6
204	2
205	0
206	0
207	8
208	0
209	1
210	1
211	5
212	9
213	4
214	1
215	0
216	3
217	1
218	2
219	1
220	5
221	7
222	1
223	4
224	3
225	0
226	4
227	0
228	0
229	3
230	6
231	4
232	4
233	1
234	0
235	0
236	1
237	5
238	0
239	3
240	2
241	1
242	3
243	3
244	3
245	4
246	6
247	5
248	1
249	0
250	7
251	1
252	7
253	6
254	0
255	2
256	0
257	3,8
258	3,9
259	3
260	4
261	1
262	1
263	3
264	1
265	0
266	3,5
267	2
268	1,3
269	0
270	1
271	4
272	0
273	4
274	0
275	5
276	1
277	1,6
278	0
279	1
280	0
281	4
282	1
283	5
284	2
285	5
286	7
287	5
288	0
289	7
290	1
291	6
292	2
293	1
294	0
295	6,7
296	2
297	1
298	1,3,6
299	3
300	1
301	2
302	3
303	1
304	1
305	0
306	0,2
307	0
308	5
309	3
310	0
311	1
312	0
313	2
314	3
315	2
316	0
317	0
318	0
319	1
320	1
321	2
322	2
323	9
324	3
325	3
326	0
327	7
328	9
329	4
330	3
331	7
332	5
333	0,5
334	3
335	1
336	0
337	3
338	1
339	4
340	0
341	1
342	7
343	1
344	0
345	0
346	5
347	2
348	2
349	1
350	3
351	3
352	6
353	1
354	2
355	0
356	1
357	0,5
358	7
359	0
360	5,6
361	6
362	4
363	1
364	6
365	5
366	3
367	4
368	2
369	1
370	1
371	2
372	0
373	0
374	7
375	1
376	2
377	0
378	5
379	0
380	0
381	0
382	3
383	7
384	6
385	0
386	1
387	2,5,8
388	1
389	3
390	0
391	0
392	6
393	1
394	3
395	5
396	0
397	1
398	7
399	0
400	6
401	0
402	2
403	0
404	3
405	1
406	0
407	0
408	1
409	5
410	7
411	1
412	9
413	2
414	3
415	0
416	1
417	2
418	1
419	1
420	4
421	1
422	3
423	2
424	0
425	1
426	1
427	5
428	2
429	3
430	3
431	3
432	3
433	5
434	7
435	1
436	4
437	1
438	2
439	0
440	2
441	0
442	6
443	4
444	2
445	5
446	4
447	1
448	6,8
449	0
450	0
451	2
452	0
453	1
454	6
455	8
456	1
457	0
458	0
459	2
460	1
461	5
462	8
463	1
464	1
465	1
466	1
467	9
468	1
469	0
470	1
471	0
472	0
473	1
474	1
475	1
476	3
477	0
478	6
479	1
480	0
481	2
482	1
483	2
484	0
485	1
486	5
487	3
488	9
489	7
490	0
491	0
492	4
493	0
494	4
495	4
496	4
497	1
498	9
499	8
500	2
501	0
502	3
503	0
504	3
505	2,3
506	7
507	1
508	4
509	1
510	7
511	0
512	2
513	1
514	3,9
515	5
516	7
517	1
518	2
519	0
520	1
521	4
522	0
523	8
524	3,8
525	4
526	6
527	3,6
528	1
529	2
530	6
531	1
532	2
533	1
534	0
535	2
536	1
537	1
538	3
539	0
540	3
541	1
542	3
543	2
544	0
545	2
546	0
547	5
548	0
549	5
550	0
551	4
552	2
553	1
554	4
555	2
556	4
557	0
558	0
559	4
560	3
561	4
562	4
563	0
564	2
565	1
566	5
567	0
568	5
569	0
570	0
571	6
572	3
573	1
574	0
575	8
576	5
577	1
578	2
579	3
580	0
581	4
582	6
583	4
584	3
585	5
586	4
587	1
588	5
589	0
590	1
591	2
592	1
593	2,8
594	7
595	4
596	1
597	0
598	2
599	1
600	0,2
601	6
602	2,5
603	0
604	1
605	0
606	2
607	2
608	1
609	0
610	4
611	3
612	1
613	5
614	0
615	0
616	0
617	0
618	0
619	1
620	4
621	3
622	1,2
623	1
624	4
625	5
626	1
627	5
628	2
629	5
630	3
631	3
632	2
633	3
634	1
635	4
636	0
637	0
638	1
639	1
640	6
641	2
642	3
643	3
644	0
645	4
646	1
647	3
648	2
649	6
650	3
651	2
652	0
653	4
654	0
655	3
656	1
657	7
658	5,9
659	9
660	7
661	1
662	5
663	2
664	1
665	7
666	1
667	3
668	2
669	0
670	1
671	7
672	7
673	5
674	1
675	4
676	4
677	0
678	1
679	1
680	0
681	1
682	0
683	0
684	5
685	1
686	7
687	1
688	0
689	2
690	4
691	0
692	8
693	0
694	0
695	1
696	4
697	1
698	0
699	2
700	3
701	4
702	5
703	6
704	5
705	0
706	0
707	3
708	1
709	1
710	4
711	1
712	6
713	3
714	6
715	6
716	4
717	1
718	0
719	9
720	3,6
721	1
722	1
723	1
724	3
725	2
726	0
727	4
728	1
729	5
730	0
731	0
732	3
733	3
734	4
735	3
736	3
737	0
738	1
739	4
740	1
741	1
742	2
743	4
744	4
745	1
746	3
747	0
748	0
749	3
750	7
751	3
752	0
753	7
754	4
755	3
756	7
757	1
758	1
759	1
760	3
761	0
762	2
763	0
764	7
765	7
766	3
767	1
768	3
769	1
770	0
771	1
772	8,9
773	3
774	3
775	1
776	2
777	5
778	6
779	5
780	7
781	1
782	1
783	5
784	5
785	0
786	1
787	1
788	1
789	2
790	1
791	2
792	2
793	0
794	0
795	1
796	2
797	1
798	1
799	8
800	7
801	0
802	5
803	5
804	1
805	2
806	1
807	4
808	3
809	5
810	0
811	6
812	4
813	0
814	4
815	1
816	0
817	0
818	3
819	4
820	2
821	3
822	4
823	0
824	0
825	1
826	3
827	2
828	0
829	3
830	1
831	1
832	0
833	0
834	1
835	0
836	3
837	4
838	3
839	2
840	2
841	6
842	7
843	4
844	3
845	0
846	6
847	3,7
848	0
849	0
850	1
851	5
852	1
853	0
854	0
855	2
856	3
857	0
858	7
859	1
860	0
861	1
862	1
863	0
864	3
865	0
866	6
867	1
868	0
869	3
870	7
871	0
872	4
873	4
874	0
875	2
876	6
877	1
878	2,8
879	2
880	3
881	2
882	3
883	2
884	0
885	6
886	5
887	2
888	0
889	0
890	5
891	2,5,9
892	1
893	4
894	1,4,5,7
895	1,3,5,6
896	4
897	1,3,5,8
898	1,2,8
899	3
