0	0
1	1
2	3
3	3
4	4
5	5
6	0,2,6
7	7
8	7,8
9	9
10	1
11	2,4,7
12	1
13	0,8
14	1
15	1
16	0,1
17	6
18	0
19	3
20	2,6,7,9
21	5,8
22	3
23	1
24	2
25	1
26	0
27	1
28	3
29	3
30	2
31	3
32	0
33	4,7,8
34	7
35	4,6
36	2
37	3
38	2
39	7
40	2,9
41	0
42	2,7,9
43	3
44	3,5
45	1,5
46	0,2,3
47	0,7,8
48	1
49	1
50	8
51	3
52	1
53	3
54	0,5
55	8
56	1
57	0
58	2
59	0,3
60	3
61	5
62	7
63	1
64	4
65	0,3,7
66	0,4
67	5
68	2,3
69	3
70	1
71	3
72	3
73	2,6
74	7
75	2
76	0,8
77	8
78	8
79	5
80	3
81	6
82	1
83	1
84	2
85	5
86	7
87	1
88	7
89	0
90	1
91	0
92	3,6
93	1
94	0
95	4,8
96	0,2
97	0
98	0
99	3
100	4,9
101	3
102	0
103	0
104	1,3
105	0
106	3
107	1
108	0
109	4
110	0
111	0,3,9
112	1
113	1
114	0
115	5
116	7
117	1
118	0,2
119	1
120	5
121	1
122	1
123	2
124	3
125	1
126	5
127	1
128	0
129	0
130	4
131	5
132	7
133	3
134	4,7
135	3
136	8
137	0
138	0
139	0,4
140	2
141	0
142	0
143	4
144	4
145	6
146	0
147	7
148	1
149	1
150	5
151	1
152	2
153	4
154	2
155	0
156	3,4
157	7
158	1
159	1
160	3
161	1
162	4
163	3
164	1
165	1,2
166	0
167	1
168	0
169	2
170	0
171	0
172	1
173	2,4
174	1
175	0
176	0
177	1
178	8
179	1
180	5
181	1
182	0
183	7
184	5
185	5
186	7
187	3
188	1
189	3
190	6
191	2
192	5
193	7
194	2
195	3
196	7
197	1
198	4
199	1
200	4
201	2,6
202	2
203	4
204	1
205	0
206	7
207	1
208	5
209	0
210	0,1,5
211	1
212	0,3
213	2
214	4
215	0
216	0
217	1
218	1,2
219	1
220	0
221	1,2
222	3
223	2
224	0
225	4
226	1
227	2
228	0
229	7
230	1
231	3
232	4
233	3
234	4
235	2
236	5
237	0
238	3
239	4,6
240	2
241	0
242	2
243	3
244	4
245	4
246	2
247	1
248	1
249	4
250	0
251	6
252	7
253	3
254	0
255	5
256	1
257	4
258	1
259	3
260	3
261	1
262	6
263	0
264	4
265	4
266	5
267	3
268	4
269	2
270	5
271	0
272	4
273	3,6
274	5
275	8
276	0
277	4
278	3
279	1
280	1
281	0,8
282	2
283	5
284	4
285	7
286	2
287	1
288	0
289	4
290	2
291	3
292	1
293	4
294	0
295	1
296	4
297	0
298	0
299	3
300	1
301	1
302	3
303	1
304	4
305	1
306	2
307	0
308	0
309	0
310	0
311	5
312	0
313	0
314	1
315	1
316	6,9
317	0
318	3
319	1
320	1
321	1
322	0
323	5
324	0
325	1
326	5
327	2
328	1
329	3
330	0
331	5
332	1
333	2
334	1
335	5
336	0
337	8
338	0
339	4
340	3
341	7
342	3
343	5
344	0
345	4
346	2
347	7
348	1
349	3
350	5
351	0
352	3
353	2
354	1
355	3
356	3
357	0
358	2
359	0
360	8
361	0
362	1
363	4
364	6
365	1,4
366	1
367	5
368	1
369	2
370	5
371	1
372	5,7
373	1
374	1
375	3
376	0
377	1
378	3
379	1
380	5
381	3
382	2
383	2
384	1
385	3
386	1
387	2,6
388	0
389	1
390	0
391	4
392	3
393	7
394	2
395	1
396	3
397	5
398	2
399	7
400	5
401	4
402	0
403	1
404	4
405	3
406	1
407	1
408	1
409	0,5
410	0
411	7
412	1
413	1
414	0
415	5
416	9
417	1
418	7
419	0
420	1
421	0
422	0
423	4
424	0,6
425	6
426	2
427	6
428	0
429	6
430	1
431	2
432	0
433	1
434	0
435	5
436	1
437	1
438	0
439	7
440	3
441	2
442	0
443	1
444	0
445	0
446	1
447	0
448	0
449	3
450	2
451	4
452	0
453	0
454	3
455	1
456	0
457	7
458	4
459	3
460	7
461	1
462	1
463	1
464	0
465	0
466	6
467	7
468	5
469	7
470	0
471	3
472	0
473	1
474	0
475	5
476	2
477	4
478	4
479	1
480	3
481	3
482	0
483	3
484	1
485	4
486	1
487	1
488	0
489	1
490	1
491	6
492	7
493	2
494	5
495	0
496	9
497	6
498	1
499	1
500	3
501	2
502	1
503	0
504	4
505	3
506	2
507	4
508	4
509	2
510	3
511	0
512	2
513	0
514	1
515	1
516	7
517	0
518	4
519	1
520	3
521	0
522	2,4
523	1
524	0
525	0
526	8
527	5
528	2
529	7
530	8
531	0
532	0
533	3
534	5
535	4,7
536	0
537	0
538	0
539	3
540	4
541	3
542	1
543	2
544	3
545	1
546	2
547	1
548	0
549	0
550	2
551	0
552	1
553	0
554	1
555	1
556	3
557	0
558	2
559	0
560	2
561	3
562	0
563	0
564	1
565	0
566	1
567	2
568	7
569	2
570	8
571	1
572	3
573	7
574	7
575	1
576	4
577	1
578	2
579	5
580	1
581	4
582	0
583	1
584	1
585	1
586	1,6
587	0
588	4
589	2
590	7
591	4
592	3
593	3
594	0
595	0
596	9
597	0
598	6
599	0
600	1
601	0
602	0
603	1
604	2
605	0
606	0
607	1
608	1
609	0
610	0
611	0
612	1
613	0
614	0
615	4
616	4
617	1
618	0
619	6
620	1
621	3
622	2
623	4
624	1
625	1
626	5
627	2
628	0
629	1
630	3
631	0
632	0
633	1
634	4
635	4
636	0
637	2
638	5
639	3
640	2
641	0
642	5
643	0
644	2
645	3
646	0
647	6
648	0
649	2
650	6
651	0
652	3
653	0
654	7
655	7
656	1
657	4
658	0
659	9
660	6
661	9
662	0
663	1
664	0
665	0
666	5
667	1
668	0
669	5
670	4
671	0
672	3
673	0
674	3
675	5
676	1
677	3
678	4
679	0
680	0
681	6
682	2
683	3
684	7
685	2
686	3
687	3
688	0
689	2,7
690	1
691	0
692	1
693	1
694	3
695	2
696	0
697	1
698	3
699	1
700	1
701	0
702	3
703	8
704	1
705	1
706	1,6,9
707	3
708	2
709	0
710	0
711	0
712	3
713	1
714	1
715	2
716	2
717	7
718	2
719	0
720	4
721	1
722	1
723	6
724	5
725	2
726	3
727	1
728	1
729	3
730	3
731	7,8
732	5,8,9
733	2
734	1
735	1
736	2
737	1
738	5
739	0
740	7
741	5
742	0,4,6
743	3
744	5
745	1
746	4
747	4
748	0
749	0
750	3
751	2
752	1
753	4
754	1
755	1
756	5
757	3
758	5
759	0
760	0
761	4
762	2
763	1
764	2
765	0
766	0
767	1
768	1
769	1
770	1
771	1
772	7
773	1
774	1
775	2
776	0
777	0
778	2
779	5
780	1
781	3
782	2
783	1
784	0
785	1
786	2
787	4
788	0
789	3
790	0
791	2
792	1
793	2
794	1
795	0
796	3,5
797	1
798	4
799	7
